supplier_name,date_of_sending,phone_number,email_address,email_subject,product_type,variety,sub_variety,size,piece,brand,package_type,product_class,country,net_weight,qty_per_pallet,price,remarks
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Celeriac,unspecified,unspecified,unspecified,8stk,unspecified,Carton Box,unspecified,NL - Netherlands,8.00,104,8.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Celeriac,unspecified,unspecified,unspecified,12stk,unspecified,Carton Box,unspecified,NL - Netherlands,12.00,70,11.80,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Celeriac,unspecified,unspecified,unspecified,13-18stk,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,11.50,BIO
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Celeriac,unspecified,unspecified,800gr/+,unspecified,unspecified,Big Box,unspecified,NL - Netherlands,1100.00,1,0.00,1.10/kg; BIO
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Kohlrabi,unspecified,unspecified,unspecified,8-12stk,unspecified,Net Bag,unspecified,UK - United Kingdom,10.00,100,7.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Kohlrabi,unspecified,unspecified,unspecified,8-12stk,unspecified,EPS,unspecified,UK - United Kingdom,10.00,70,8.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Kohlrabi,unspecified,unspecified,unspecified,5-6stk,unspecified,Carton Box,unspecified,UK - United Kingdom,5.00,150,5.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Kohlrabi,unspecified,unspecified,1kg/+,unspecified,unspecified,Big Box,unspecified,UK - United Kingdom,1100.00,1,0.00,0.75/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,50-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,4.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,50-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,250,2.35,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,50-80,unspecified,unspecified,EPS,unspecified,NL - Netherlands,20.00,45,9.60,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,50-80,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,3.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,55-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,4.65,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,55-80,unspecified,unspecified,EPS,unspecified,NL - Netherlands,20.00,45,10.80,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,55-80,unspecified,unspecified,EPS,unspecified,NL - Netherlands,5.00,120,3.40,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,80-100,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,5.45,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,80-100,unspecified,unspecified,EPS,unspecified,NL - Netherlands,20.00,45,12.20,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,C/D,unspecified,unspecified,Big Bag,2,NL - Netherlands,1250.00,1,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,50-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,8.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Red,unspecified,80-100,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,8.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Chioggia,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Chioggia,unspecified,unspecified,unspecified,unspecified,Crate,unspecified,NL - Netherlands,5.00,150,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Chioggia,unspecified,unspecified,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Chioggia,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Chioggia,unspecified,unspecified,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Yellow,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Yellow,unspecified,unspecified,unspecified,unspecified,Crate,unspecified,NL - Netherlands,5.00,150,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Yellow,unspecified,unspecified,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Yellow,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Beetroot,Yellow,unspecified,unspecified,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Jerusalem Artichoke,unspecified,unspecified,XL,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,7.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Jerusalem Artichoke,unspecified,unspecified,XL,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,1100.00,1,1.15,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Jerusalem Artichoke,unspecified,unspecified,XL,unspecified,unspecified,EPS,unspecified,NL - Netherlands,22.50,50,1.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Jerusalem Artichoke,unspecified,unspecified,XL,unspecified,unspecified,IFCO Crate,unspecified,NL - Netherlands,22.50,50,1.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,3.15,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,Plastic Crate,unspecified,NL - Netherlands,5.00,220,2.05,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,Plastic Crate,unspecified,NL - Netherlands,10.00,220,3.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,10x1kg,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,4.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,3.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,90,3.85,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,3.55,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,1100.00,1,0.35,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,Plastic Crate,unspecified,NL - Netherlands,10.00,120,3.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,45+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,4.65,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,EPS,unspecified,NL - Netherlands,12.50,65,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,35-45,unspecified,unspecified,EPS,unspecified,NL - Netherlands,12.50,65,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,45+,unspecified,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,11.40,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,5.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20-38,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,1100.00,1,0.00,0.53/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,38+,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,1100.00,1,0.00,0.53/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,unspecified,unspecified,20+,unspecified,unspecified,Net Bag,2,NL - Netherlands,10.00,120,1.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Yellow,unspecified,20-38,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,6.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Yellow,unspecified,20-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,6.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Yellow,unspecified,20-45,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,1250.00,1,0.00,0.60/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Purple,unspecified,20-45,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,5.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Purple,unspecified,20-45,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,,,0.00,0.80/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Purple,unspecified,20-45,unspecified,unspecified,EPS,unspecified,NL - Netherlands,,,0.00,0.80/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Purple,unspecified,20-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,,,0.00,0.80/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,White,unspecified,20-45,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,8.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,White,unspecified,20-45,unspecified,unspecified,Crate,unspecified,NL - Netherlands,5.00,150,8.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,White,unspecified,20-45,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,White,unspecified,20-45,unspecified,unspecified,EPS,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,White,unspecified,20-45,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,,,0.00,p.o.r.
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Mix,unspecified,20-45,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,9.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Mix,unspecified,20-45,unspecified,unspecified,Crate,unspecified,NL - Netherlands,5.00,150,9.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,30-50,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,4.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,40-65,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,7.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,60-85,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,6.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,30-65,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,7.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,70+,unspecified,unspecified,Net Bag,2,NL - Netherlands,10.00,100,0.00,0.50/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,70+,unspecified,unspecified,Big Bag,2,NL - Netherlands,1000.00,1,0.00,0.50/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Parsnip,unspecified,40-65,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,9.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Root Parsley,unspecified,25-60,unspecified,unspecified,Carton Box,unspecified,NL - Netherlands,5.00,150,9.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Root Parsley,unspecified,25-60,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,120,14.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Root Parsley,unspecified,25-60,unspecified,unspecified,Big Bag,unspecified,NL - Netherlands,,,0.00,1.35/kg
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Carrot,Root Parsley,unspecified,unspecified,unspecified,unspecified,Big Bag,2,NL - Netherlands,,,0.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,40-60,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,6.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,50-70,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,7.25,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,60-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,7.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,75-105,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,9.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,40-60,20x1kg,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,8.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Yellow,unspecified,60-80,20x1kg,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,9.20,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,40-60,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,4.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,40-60,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,5.55,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,50-70,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,6.35,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,50-70,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,6.65,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,60-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,6.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,60-80,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,7.15,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,70+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,7.65,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,70+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,140,7.95,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,40-60,20x1kg,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,12.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,Red,unspecified,60-80,20x1kg,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,16.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,White,unspecified,50-70,unspecified,unspecified,Net Bag,unspecified,IT - Italy,10.00,125,12.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,White,unspecified,60-80,unspecified,unspecified,Net Bag,unspecified,IT - Italy,10.00,125,12.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,White,unspecified,25-40,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,125,9.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,White,unspecified,25-40,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,200,5.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Onion,White,unspecified,20-32,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,125,13.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Sjallot,Round,unspecified,30-50,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,250,0.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Sjallot,unspecified,unspecified,30-50,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,250,10.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Sjallot,Banana,unspecified,20-40,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,250,11.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Sjallot,Banana,unspecified,40+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,250,0.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Potato,Grill,unspecified,65+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,15.75,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Potato,Agria,unspecified,55+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,25.00,50,15.00,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Potato,Agria,unspecified,50+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,10.00,100,6.50,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Potato,Yellow,unspecified,45+,10x2kg,unspecified,EPS,unspecified,NL - Netherlands,20.00,50,14.40,
Boekelwaarland,27-03-2025 6:30:00,,bas@boekelwaarland.nl,DONDERDAG 270325 Prijslijst LEGEND C.P.T..xlsx,Potato,Yellow,unspecified,45+,unspecified,unspecified,Net Bag,unspecified,NL - Netherlands,5.00,200,2.75,
